City, Region, Country, AirQuality, WaterPollution,Lat,Lon
Konstanz, Baden-Wurttemberg, Germany,79.16666667,25.0,47.659216,9.1750718
Brazzaville, , Republic of the Congo,37.5,62.5,-4.1875125,15.262788
Minden, North Rhine-Westphalia, Germany,100.0,50.0,52.2881045,8.9168852
Worms, Rhineland-Palatinate, Germany,60.0,100.0,49.6302618,8.3620898
Bujumbura, Bujumbura Mairie Province, Burundi,50.0,75.0,-3.3638125,29.3675028
Wilhelmshaven, Lower Saxony, Germany,100.0,50.0,53.5278793,8.106301
Kigali, Kigali province, Rwanda,56.25,50.0,-1.950851,30.061507
Concon, Valparaiso Region, Chile,37.5,50.0,-32.9220036,-71.5159565
Doha, Ad Dawhah, Qatar,37.87313433,46.16935484,25.2856329,51.5264162
Dodoma, Dodoma Region, Tanzania,50.0,50.0,-6.1791181,35.7468174
Copiapo, Atacama Region, Chile,12.5,50.0,-27.3664685,-70.3322753
Marburg, Hesse, Germany,85.0,0.0,50.8090106,8.7704695
Nairobi, , Kenya,31.25,84.02777778,-1.30261485,36.82884201813725
Coronel, Biobio Region, Chile,50.0,50.0,-37.0164712,-73.1561953
Lilongwe, Central Region, Malawi,45.0,95.0,-13.9875107,33.768144
Lusaka, Lusaka Province, Zambia,33.33333333,98.07692308,-15.357609,29.1653092
Manama, Capital Governorate, Bahrain,40.27777778,46.77419355,26.2235041,50.5822436
Catanzaro, Calabria, Italy,87.5,50.0,38.82996034999999,16.43155687627833
Maputo, , Mozambique,57.69230769,68.75,-25.966213,32.56745
Kampala, , Uganda,19.0,84.09090909,0.3177137,32.5813539
Luanda, Luanda Province, Angola,15.0,81.25,-8.8272699,13.2439512
Mbabane, Hhohho District, Eswatini,93.75,31.25,-26.325745,31.144663
Maseru, Maseru District, Lesotho,45.83333333,80.0,-29.5816942,27.8243208
Antananarivo, , Madagascar,15.90909091,82.35294118,-18.9100122,47.5255809
Gaborone, South-East District, Botswana,67.10526316,37.5,-24.6581357,25.9088474
Harare, , Zimbabwe,38.46153846,87.5,-17.8567035,31.0601584
Bayreuth, Bavaria, Germany,75.0,0.0,49.9427202,11.5763079
Pretoria, Gauteng, South Africa,50.32894737,57.74647887,-25.7459277,28.1879101
Astrakhan, Astrakhan Oblast, Russia,50.0,56.25,46.3498308,48.0326203
Port Louis, Port Louis District, Mauritius,50.0,55.95238095,-20.1624522,57.5028044
Windhoek, Khomas Region, Namibia,72.82608696,54.34782609,-22.5776104,17.0772739
Bamberg, Bavaria, Germany,95.83333333,12.5,49.8916044,10.8868478
Victoria, , Seychelles,62.5,25.0,-36.5986096,144.6780052
Aschaffenburg, Bavaria, Germany,77.77777778,40.0,49.9740542,9.1493636
Aalen, Baden-Wurttemberg, Germany,87.5,50.0,48.8362705,10.0931765
Fulda, Hesse, Germany,87.5,50.0,50.5542328,9.6770448
Bergheim, North Rhine-Westphalia, Germany,75.0,50.0,48.2056672,7.3621755
Liege, Wallonia, Belgium,54.54545455,28.57142857,50.6450944,5.5736112
Wesel, North Rhine-Westphalia, Germany,100.0,50.0,51.6576909,6.617087
Frankfurt (Oder), Brandenburg, Germany,70.0,100.0,52.3412273,14.549452
Osasco, Sao Paulo, Brazil,35.0,66.66666667,-23.5324859,-46.7916801
Fujairah, Emirate of Fujairah, United Arab Emirates,25.0,62.5,25.3367281,56.172704258882646
Friedrichshafen, Baden-Wurttemberg, Germany,90.0,0.0,47.6500279,9.4800858
Glasgow, Scotland, United Kingdom,64.90384615,19.44444444,55.861155,-4.2501687
Neu-Ulm, Bavaria, Germany,100.0,50.0,48.3954965,10.00589
Schweinfurt, Bavaria, Germany,87.5,62.5,50.0499945,10.233302
Passau, Bavaria, Germany,90.0,0.0,48.5748229,13.4609744
Lucerne, Canton of Lucerne, Switzerland,71.66666667,21.875,47.0505452,8.3054682
Arusha, Arusha Region, Tanzania,91.66666667,50.0,-3.3696827,36.6880794
Curitiba, Parana, Brazil,73.10126582,48.91304348,-25.4295963,-49.2712724
Khabarovsk, Khabarovsk Krai, Russia,61.11111111,57.5,51.6312684,136.121524
Talca, Maule Region, Chile,40.0,0.0,-35.4265343,-71.6660322
Rancagua, O'Higgins Region, Chile,0.0,100.0,-34.170249,-70.7407427
Surat, Gujarat, India,46.3592233,61.96808511,45.9383,3.2553
Pula, Istria County, Croatia,88.63636364,27.27272727,44.8702281,13.8455311
Slavonski Brod, Brod-Posavina County, Croatia,27.27272727,17.85714286,45.1665803,18.0121385
Barquisimeto, Lara, Venezuela,25.0,100.0,10.0774374,-69.3222293
Surakarta, Central Java, Indonesia,55.0,55.0,-7.5692489,110.828448
Hangzhou, Zhejiang, People's Republic of China,25.69444444,62.93103448,30.2489634,120.2052342
Seattle, Washington, United States of America,79.37062937,36.94852941,47.6038321,-122.330062
Siliguri, West Bengal, India,40.0,67.0,26.7164127,88.4309916
Durgapur, West Bengal, India,12.5,50.0,23.5350475,87.3380425
Baltimore, Maryland, United States of America,62.5,64.13043478,39.2908816,-76.610759
Adelaide, South Australia, Australia,88.84803922,24.60526316,-34.9281805,138.5999312
Makhachkala, Republic of Dagestan, Russia,62.5,43.75,42.9830241,47.5048717
Stavropol, Stavropol Krai, Russia,85.71428571,28.57142857,44.8632577,43.4406913
Bacolod, Western Visayas, Philippines,39.28571429,75.0,10.6762836,122.9513786
Vladikavkaz, Republic of North Ossetia-Alania, Russia,50.0,25.0,43.024593,44.68211
Riehen, , Switzerland,100.0,50.0,47.5816927,7.6479737
Tarlac City, , Philippines,56.25,75.0,15.4861218,120.5893473
Rovinj, Istria County, Croatia,100.0,25.0,45.0807411,13.6417282
Porec, Istria County, Croatia,83.33333333,8.333333333,45.2271961,13.5957333
Saratov, Saratov Oblast, Russia,25.0,60.0,51.530018,46.034683
Orenburg, Orenburg Oblast, Russia,30.0,60.0,25.23514585,55.16787355748848
Saransk, Republic of Mordovia, Russia,0.0,100.0,54.18671,45.18383
Kirov, Kirov Oblast, Russia,66.66666667,66.66666667,58.6035661,49.6666241
Varazdin, Varazdin County, Croatia,91.66666667,33.33333333,46.3079645,16.3378198
Izhevsk, Udmurt Republic, Russia,33.33333333,70.83333333,56.866557,53.2094166
Yoshkar-Ola, Mari El Republic, Russia,100.0,50.0,56.6326996,47.8975847
Stellenbosch, Western Cape, South Africa,75.0,58.33333333,-33.934444,18.869167
Cape Town, Western Cape, South Africa,68.61111111,50.42613636,-33.928992,18.417396
Durban, KwaZulu-Natal, South Africa,57.72058824,60.22727273,-29.861825,31.009909
Cheboksary, Chuvash Republic, Russia,50.0,35.0,56.1307195,47.2449597
Treviso, Veneto, Italy,50.0,27.77777778,45.80669135,12.206315763116372
Penza, Penza Oblast, Russia,37.5,62.5,53.1937836,45.006741250609664
Ulyanovsk, Ulyanovsk Oblast, Russia,58.33333333,37.5,54.3150278,48.403373
Koprivnica, Koprivnica-Krizevci County, Croatia,100.0,0.0,46.1623512,16.8307893
Bjelovar, Bjelovar-Bilogora County, Croatia,100.0,0.0,45.8986869,16.8421977
Mary, Mary Region, Turkmenistan,100.0,0.0,37.1302916,62.4019513
Banda Aceh, Aceh, Indonesia,71.42857143,12.5,5.5528455,95.3192908
Mecca, Mecca Province, Saudi Arabia,28.57142857,40.625,21.420847,39.826869
Tyumen, Tyumen Oblast, Russia,66.66666667,55.0,57.153534,65.542274
Xi'an, Shaanxi, People's Republic of China,5.952380952,72.05882353,34.2607713,108.9423443
Toledo, Castile-La Mancha, Spain,75.0,50.0,39.8560679,-4.0239568
Kabul, Kabul, Afghanistan,18.42105263,81.06060606,34.5260109,69.1776838
Vukovar, Vukovar-Syrmia County, Croatia,25.0,75.0,45.3444094,19.002376
Lhasa, Tibet, People's Republic of China,12.5,50.0,29.6553895,91.1704736
Huntington Beach, California, United States of America,85.71428571,65.625,33.6783336,-118.0000166
Binjai, North Sumatra, Indonesia,75.0,0.0,3.6063964,98.4899865
Cuneo, Piedmont, Italy,82.5,0.0,44.45807035,7.558136691151624
Medan, North Sumatra, Indonesia,20.83333333,43.33333333,3.5896654,98.6738261
Pematangsiantar, North Sumatra, Indonesia,100.0,0.0,3.0019096,99.0833144
Hvar, Split-Dalmatia County, Croatia,75.0,25.0,43.17389195,16.55652349457852
Novara, Piedmont, Italy,65.0,0.0,45.58425005,8.545996970894572
Kemerovo, Kemerovo Oblast, Russia,40.0,60.0,25.2404413,55.168474006553865
Alessandria, Piedmont, Italy,35.71428571,56.25,44.83495335,8.745030418605868
Portland, Oregon, United States of America,74.12280702,36.34259259,45.5202471,-122.674194
Asti, Piedmont, Italy,62.5,50.0,44.82601265,8.202686328987273
Soest, North Rhine-Westphalia, Germany,100.0,50.0,51.5725501,8.1061259
Brescia, Lombardy, Italy,22.65625,70.53571429,45.77958045,10.4258729694612
Coventry, England, United Kingdom,56.66666667,31.81818182,52.4081812,-1.510477
St Albans, England, United Kingdom,62.5,18.75,51.753051,-0.3379675
Cremona, Lombardy, Italy,50.0,50.0,45.22086405,10.037037979628856
Monza, Lombardy, Italy,42.85714286,50.0,45.6395418,9.278830418070044
Varese, Lombardy, Italy,50.0,33.33333333,45.8397203,8.754133838056571
Indianapolis, Indiana, United States of America,67.44186047,50.65789474,39.7683331,-86.1583502
Avignon, , France,57.14285714,66.66666667,43.9492493,4.8059012
Montpellier, , France,71.66666667,29.54545455,43.6112422,3.8767337
Antalya, Antalya Province, Turkey,67.1875,41.07142857,36.8864752,30.7029585
Varna, Varna Province, Bulgaria,40.10416667,48.88888889,43.2073873,27.9166653
Burgas, Burgas Province, Bulgaria,46.42857143,46.73913043,42.444553,27.208264534658166
Vicenza, Veneto, Italy,45.0,47.5,45.63485905,11.40635425660249
Orleans, , France,83.33333333,50.0,47.9027336,1.9086066
Irkutsk, Irkutsk Oblast, Russia,53.125,37.5,56.6370122,104.719221
Gorizia, Friuli-Venezia Giulia, Italy,90.0,25.0,45.9441278,13.6252288
Strasbourg, , France,68.0,47.36842105,48.584614,7.7507127
Yakutsk, Sakha Republic, Russia,58.33333333,87.5,62.0274078,129.7319787
Poitiers, , France,87.5,50.0,46.5802596,0.340196
Pokhara, , Nepal,65.47619048,71.42857143,28.209538,83.991402
Lalitpur, Bagmati, Nepal,20.45454545,65.0,24.4996768,78.5095892
Perpignan, , France,95.0,50.0,42.6985304,2.8953121
Livorno, Tuscany, Italy,55.55555556,62.5,42.7902166,10.340278678735023
Herzogenrath, North Rhine-Westphalia, Germany,75.0,50.0,50.8684545,6.0950514
Blagoveshchensk, Amur Oblast, Russia,25.0,25.0,50.2600417,127.5337378
Hof, Bavaria, Germany,75.0,50.0,50.3219015,11.9178807
Dijon, , France,87.5,12.5,47.3215806,5.0414701
Lugano, Ticino, Switzerland,67.85714286,12.5,46.0050102,8.9520281
Nordhausen, Thuringia, Germany,100.0,50.0,51.5051574,10.7925317
Br?hl, North Rhine-Westphalia, Germany,75.0,50.0,-29.3630298,-50.8165128
Girona, Catalonia, Spain,100.0,0.0,41.9793006,2.8199439
Amberg, Bavaria, Germany,100.0,50.0,49.4454211,11.858728
Bad Kreuznach, Rhineland-Palatinate, Germany,100.0,50.0,49.8490413,7.8626661
Padang, West Sumatra, Indonesia,68.75,25.0,-0.9247587,100.3632561
Sevastopol, , Ukraine,75.0,56.25,44.5655503,33.45959860374677
Lutsk, Volyn Oblast, Ukraine,54.16666667,58.33333333,50.7450733,25.320078
Yogyakarta City, Special Region of Yogyakarta, Indonesia,45.65217391,57.29166667,-3.4315681,114.8102703
Jambi, Jambi, Indonesia,87.5,12.5,-1.6394711,102.94542640112506
Pekanbaru, Riau, Indonesia,80.0,25.0,0.5262455,101.4515727
Yuzhno-Sakhalinsk, Sakhalin Oblast, Russia,8.333333333,75.0,46.9574273,142.727438
Toulouse, , France,61.29032258,39.42307692,43.6044622,1.4442469
Casablanca, Casablanca-Settat, Morocco,22.6744186,60.57692308,33.5945144,-7.6200284
Palembang, South Sumatra, Indonesia,75.0,0.0,-2.9888243,104.7568507
Bandar Lampung, Lampung, Indonesia,62.5,40.0,-5.4460713,105.2643742
Biratnagar, Province No. 1, Nepal,40.0,50.0,26.4623007,87.281617
Dharan, Province No. 1, Nepal,75.0,50.0,26.7953984,87.27702548813326
Valladolid, Castile and Leon, Spain,70.0,41.66666667,41.6521328,-4.728562
Ostrava, , Czech Republic,28.84615385,25.0,49.8349139,18.2820084
Terni, Umbria, Italy,42.5,50.0,42.6539486,12.439652829139408
Miami, Florida, United States of America,70.2020202,47.36842105,25.7741728,-80.19362
Karachi, Sindh, Pakistan,21.96969697,83.11170213,14.455505,121.0089809
Lagos, Lagos, Nigeria,20.60810811,80.51470588,6.4550575,3.3941795
Rio de Janeiro, Rio de Janeiro, Brazil,46.81208054,77.24137931,-22.9110137,-43.2093727
Seoul, , South Korea,33.7628866,36.45251397,37.5666791,126.9782914
Shanghai, , People's Republic of China,25.0,67.58474576,31.2312707,121.4700152
Bilbao, Basque Autonomous Community, Spain,70.0,26.31578947,43.2630018,-2.9350039
Seville, Andalusia, Spain,57.14285714,23.80952381,37.3886303,-5.9953403
Vigo, Galicia, Spain,86.45833333,21.25,42.1964491,-8.7117809
Granada, Andalusia, Spain,58.92857143,14.28571429,37.1734995,-3.5995337
Valencia, Community of Valencia, Spain,59.65909091,38.41463415,39.4697065,-0.3763353
Palma, Balearic Islands, Spain,75.0,36.66666667,39.58130105,2.709183392285786
Malaga, Andalusia, Spain,75.0,30.55555556,36.7213028,-4.4216366
Las Pinas, Metro Manila, Philippines,33.33333333,75.0,14.4809012,120.9817861
Malabon, Metro Manila, Philippines,25.0,50.0,14.6578504,120.9511261
Cancun, Quintana Roo, Mexico,75.0,55.0,21.1617854,-86.8510468
Schaffhausen, Canton of Schaffhausen, Switzerland,87.5,18.75,47.6960491,8.634513
Guadalajara, Jalisco, Mexico,43.07692308,64.54545455,20.6720375,-103.338396
Mandaluyong, Metro Manila, Philippines,12.5,82.5,14.5774392,121.0338973
Winterthur, Canton of Zurich, Switzerland,91.66666667,0.0,47.4991723,8.7291498
Baku, , Azerbaijan,29.89690722,69.02173913,40.16399915,50.27770925520258
Thimphu, Thimphu District, Bhutan,44.64285714,60.0,27.4781469,89.62627973726109
Bandar Seri Begawan, Brunei-Muara District, Brunei,82.95454545,48.86363636,4.8895453,114.9417574
Dili, Dili municipality, Timor-Leste,59.375,62.5,-8.5536809,125.5784093
Vientiane, Vientiane Prefecture, Laos,23.48484848,73.33333333,17.9640988,102.6133707
Male, Kaafu Atoll, Maldives,35.57692308,87.5,4.1779879,73.5107387
Bishkek, , Kyrgyzstan,18.57142857,45.96774194,42.8777895,74.6066926
Dushanbe, , Tajikistan,41.66666667,61.11111111,38.585694700000005,68.7603746751885
Burgos, Castile and Leon, Spain,100.0,33.33333333,42.343926,-3.696977
Erode, Tamil Nadu, India,50.0,61.11111111,11.3692044,77.67662686841793
Salem, Tamil Nadu, India,48.80952381,64.28571429,44.9391565,-123.033121
Coimbatore, Tamil Nadu, India,50.0,65.74074074,11.0018115,76.9628425
Mysore, Karnataka, India,51.5625,62.5,12.3051828,76.6553609
Batam, Riau Islands, Indonesia,56.25,50.0,1.1030815,104.0383696
Tanjung Pinang, Riau Islands, Indonesia,0.0,25.0,-4.6911349,122.5939992
Cilegon, Banten, Indonesia,50.0,50.0,-6.017389,106.0537688
Tangerang, Banten, Indonesia,45.45454545,52.27272727,-6.1761924,106.6382161
Pamplona, Navarre, Spain,100.0,0.0,42.8181992,-1.6440089
Bandung, West Java, Indonesia,40.38461538,61.70212766,-6.9215529,107.6110212
Bogor, West Java, Indonesia,67.30769231,52.08333333,-6.5962986,106.7972421
Cimahi, West Java, Indonesia,58.33333333,33.33333333,-6.8731527,107.5423099
Depok, West Java, Indonesia,8.333333333,91.66666667,-6.40719,106.8158371
Almeria, Andalusia, Spain,75.0,43.75,36.8414197,-2.4628135
Elche, Community of Valencia, Spain,85.0,41.66666667,38.2653307,-0.6988391
Saskatoon, Saskatchewan, Canada,74.32432432,29.6875,52.131802,-106.660767
Belfast, Northern Ireland, United Kingdom,76.35135135,22.72727273,54.596391,-5.9301829
Cardiff, Wales, United Kingdom,70.0,20.45454545,51.4816546,-3.1791934
Georgetown, Demerara-Mahaica, Guyana,51.31578947,83.33333333,6.8137426,-58.1624465
Montecchio, Umbria, Italy,87.5,50.0,45.5213908,10.9810492
Magelang, Central Java, Indonesia,100.0,0.0,-7.51361445,110.2145132553504
Salatiga, Central Java, Indonesia,83.33333333,37.5,-7.3302642,110.4995353
Semarang, Central Java, Indonesia,55.55555556,47.5,-6.9903988,110.4229104
Lugo, Galicia, Spain,100.0,50.0,43.0462247,-7.4739921
Sarajevo, Federation of Bosnia and Herzegovina, Bosnia and Herzegovina,25.0,44.01041667,43.8519774,18.3866868
Butwal, , Nepal,75.0,53.125,27.6827731,83.44386204928969
Hetauda, Bagmati, Nepal,53.57142857,83.33333333,27.41922265,85.00987572152766
Kediri, East Java, Indonesia,75.0,0.0,-7.8111057,112.0046051
Madiun, East Java, Indonesia,100.0,6.25,-7.61188765,111.67319262808836
Malang, East Java, Indonesia,77.17391304,34.7826087,-7.9771206,112.6340291
Mojokerto, East Java, Indonesia,100.0,0.0,-7.54133775,112.50949745736573
Surabaya, East Java, Indonesia,49.43181818,57.77777778,-7.2459717,112.7378266
Denpasar, Bali, Indonesia,33.69565217,60.22727273,-8.6524973,115.2191175
Darwin, Northern Territory, Australia,84.65909091,26.92307692,-12.46044,130.8410469
Tulcea, Tulcea County, Romania,80.0,29.16666667,45.177518,28.8016348
Siem Reap, Siem Reap Province, Cambodia,60.0,95.0,13.3617562,103.8590321
Shenyang, Liaoning, People's Republic of China,6.25,76.5625,41.8026095,123.4279105
Chongqing, , People's Republic of China,30.0,63.75,29.5656729,106.5479189
Tianjin, , People's Republic of China,16.34615385,75.0,39.1175488,117.1913008
Lahore, Punjab, Pakistan,23.41463415,75.51546392,31.5656822,74.3141829
Wuhan, Hubei, People's Republic of China,14.81481481,72.72727273,30.5951051,114.2999353
Nagoya, Aichi Prefecture, Japan,76.25,37.5,35.1851045,136.8998438
Rajkot, Gujarat, India,43.60465116,58.10810811,22.3053263,70.8028377
Zvolen, Banska Bystrica Region, Slovakia,87.5,50.0,48.5782517,19.1247135
Vadodara, Gujarat, India,43.45794393,65.90909091,22.2973142,73.1942567
Gandhinagar, Gujarat, India,87.90322581,50.0,23.2232877,72.6492267
Alicante, Community of Valencia, Spain,80.68181818,40.625,38.3436365,-0.4881708
Tychy, Silesian Voivodeship, Poland,22.5,43.75,50.12649805,19.006784585824853
Nantes, , France,72.61904762,20.58823529,47.2186371,-1.5541362
Brest, , France,79.54545455,35.71428571,48.3905283,-4.4860088
Murcia, Region of Murcia, Spain,68.18181818,32.14285714,37.9923795,-1.1305431
Huelva, Andalusia, Spain,40.0,50.0,37.2575874,-6.9484945
Sabadell, Catalonia, Spain,50.0,0.0,41.5421013,2.1138977
Gijon, Asturias, Spain,50.0,25.0,43.5449422,-5.66275
Jerez de la Frontera, Andalusia, Spain,67.85714286,25.0,36.6816936,-6.1377402
Pontevedra, Galicia, Spain,96.42857143,16.66666667,42.6075172,-8.4714942
Detroit, Michigan, United States of America,51.2195122,52.08333333,42.3315509,-83.0466403
Lokeren, Flemish Region, Belgium,75.0,50.0,51.1044488,3.9898689
Majuro, , Marshall Islands,43.75,91.66666667,7.0909924,171.3816354
Bruges, Flemish Region, Belgium,82.5,30.0,51.2085526,3.226772
Curico, Maule Region, Chile,25.0,50.0,-6.960521,-76.9276763
Sint-Niklaas, Flemish Region, Belgium,25.0,50.0,51.1646685,4.1395124
Macerata, Marche, Italy,93.75,8.333333333,43.15297805,13.150882217502016
La Linea de la Concepcion, Andalusia, Spain,37.5,75.0,36.1677899,-5.3482396
Ronda, Andalusia, Spain,100.0,0.0,36.7421339,-5.1665916
Krk, Primorje-Gorski Kotar County, Croatia,50.0,50.0,45.09019545,14.549668107706816
Graz, Styria, Austria,53.33333333,21.15384615,47.0708678,15.4382786
Savona, Liguria, Italy,66.66666667,62.5,44.2334238,8.252572737021062
Piacenza, Emilia-Romagna, Italy,62.5,50.0,44.8476352,9.666531257696896
Ferrara, Emilia-Romagna, Italy,39.28571429,50.0,44.76676425,11.827938995640167
Ravenna, Emilia-Romagna, Italy,64.28571429,16.66666667,44.3640607,12.059009490863945
Forli, Emilia-Romagna, Italy,58.33333333,100.0,44.2227278,12.041273
Rimini, Emilia-Romagna, Italy,75.0,62.5,43.9470982,12.630768610516004
Lucca, Tuscany, Italy,66.66666667,37.5,44.017763900000006,10.454430026192636
Pisa, Tuscany, Italy,53.125,37.5,43.7159395,10.4018624
Prato, Tuscany, Italy,50.0,50.0,43.935718050000006,11.09414726770089
Lecce, Apulia, Italy,71.66666667,47.72727273,40.1522173,18.2260628338229
Latina, Lazio, Italy,70.83333333,62.5,41.45952605,13.012591212188894
Foggia, Apulia, Italy,62.5,81.25,41.50281055,15.452899609627728
Barletta, Apulia, Italy,65.0,75.0,41.3214976,16.2868696
Brindisi, Apulia, Italy,35.0,58.33333333,40.63591975,17.688443357842537
Taranto, Apulia, Italy,75.0,50.0,40.54881555,17.08058012454743
Sassari, Sardinia, Italy,71.875,43.75,40.7232643,8.5610074
Olbia, Sardinia, Italy,87.5,50.0,40.9232659,9.5027442
Messina, Sicily, Italy,75.0,12.5,38.1937571,15.5542082
Syracuse, Sicily, Italy,59.375,75.0,43.0481221,-76.1474244
Agrigento, Sicily, Italy,75.0,50.0,37.3122991,13.57465
Tartu, Tartu County, Estonia,92.59259259,11.95652174,58.3801207,26.72245
Banjarmasin, South Kalimantan, Indonesia,100.0,0.0,-3.3187496,114.5925828
